order_item_id,bill_id,restaurant_location,menu_item_id,menu_category,quantity_ordered,unit_selling_price,item_subtotal_amount,preparation_time_minutes,item_notes,beverage_temperature
OI8561,B2577,MILAN ,M50,Pasta,2,560,1039,78,Extra cheese,
OI8562,B3706,ROME,M11,Pizza ,1,730,694,25,,Cold
OI8563,B1368,MILAN ,M16,pizza,1,795,1026,0,,Hot
OI8564,B3248,Rome,M45,pizza,1,749,358,0,,
OI8565,B1796,Florence,MX2,Pasta,1,328,865,17,Extra cheese,Cold
OI8566,B2271,Florence,M44,Beverage,2,784,1063,106,Extra cheese,
OI8567,B3599,milan,M21,Beverage,2,651,547,0,Extra cheese,
OI8568,B3728,Florence,M48,pizza,1,686,325,0,,Cold
OI8569,B2105,Florence,M31,Pizza ,1,555,290,33,Extra cheese,
OI8570,B3871,Rome,MX1,Pizza ,2,202,783,97,,
OI8571,B1131,Rome,M42,Pasta,1,293,382,0,,
OI8572,B2719,ROME,M7,pizza,3,560,344,0,,
OI8573,B3657,Milan,M38,PASTA,3,742,1022,108,,Cold
OI8574,B3509,Milan,M43,pizza,2,434,887,8,Extra cheese,
OI8575,B1374,Florence,M50,Pasta,2,350,771,30,Extra cheese,
OI8576,B2119,Rome,M11,Beverage,2,238,557,29,,Hot
OI8577,B1747,Florence,M47,Pizza ,2,359,609,35,Extra cheese,
OI8578,B1126,milan,M44,PASTA,2,345,1012,0,,
OI8579,B2934,ROME,M33,Pasta,1,206,439,17,,Cold
OI8580,B3101,ROME,M35,PASTA,3,568,1414,9,Extra cheese,
OI8581,B2643,milan,M27,Pasta,3,798,871,105,,Hot
OI8582,B3633,Florence,M14,pizza,3,234,873,0,,Cold
OI8583,B131,Milan,M13,Pasta,3,557,772,0,Extra cheese,Hot
OI8584,B2956,Florence,M16,Pasta,3,539,489,17,,Cold
OI8585,B1632,MILAN ,M19,PASTA,1,612,1202,0,Extra cheese,Cold
OI8586,B2810,MILAN ,M6,Pasta,3,486,1269,0,,Hot
OI8587,B3212,Milan,M49,PASTA,2,534,947,34,Extra cheese,Cold
OI8588,B2845,ROME,M46,PASTA,2,694,306,30,,Hot
OI8589,B708,ROME,M40,Pizza ,3,769,1097,0,Extra cheese,Cold
OI8590,B1051,ROME,M23,Beverage,3,533,869,34,,
OI8591,B3407,Milan,M49,pizza,3,497,1093,0,,Cold
OI8592,B1765,MILAN ,M29,pizza,2,709,358,101,,Hot
OI8593,B2053,Milan,M13,Beverage,1,493,1269,78,,Cold
OI8594,B950,Florence,MX2,Beverage,3,731,344,0,,
OI8595,B1361,ROME,M47,pizza,2,439,1283,22,,Hot
OI8596,B414,MILAN ,M4,Pizza ,2,620,525,0,,Cold
OI8597,B1085,Florence,M5,Pizza ,2,385,256,64,Extra cheese,Hot
OI8598,B94,MILAN ,M44,Pizza ,3,571,827,0,,Hot
OI8599,B1459,Milan,M2,PASTA,2,746,1178,119,Extra cheese,Hot
OI8600,B649,ROME,M9,Pizza ,2,329,281,0,,
OI8601,B3639,Rome,M35,Pizza ,3,540,302,0,,
OI8602,B2943,Milan,M8,pizza,1,517,1356,0,,Cold
OI8603,B2933,milan,M4,Beverage,3,751,544,93,,Hot
OI8604,B693,MILAN ,M3,Pasta,2,549,1446,0,,Cold
OI8605,B2207,Florence,M41,Beverage,2,577,459,0,,Hot
OI8606,B3876,ROME,M25,Pizza ,2,329,1291,86,,
OI8607,B3486,Milan,M15,PASTA,1,798,1376,88,,Hot
OI8608,B2877,Florence,M29,Beverage,1,361,328,0,,Hot
OI8609,B880,Florence,M31,PASTA,3,481,667,0,,
OI8610,B677,Rome,M4,PASTA,3,526,919,0,,
OI8611,B754,Rome,M9,Pasta,3,263,1396,6,Extra cheese,Cold
OI8612,B2877,MILAN ,M18,Beverage,1,472,425,17,Extra cheese,
OI8613,B925,MILAN ,M30,PASTA,2,312,873,0,,Hot
OI8614,B3824,milan,M4,PASTA,2,792,1069,0,Extra cheese,
OI8615,B1996,Rome,M24,Pizza ,3,383,884,0,Extra cheese,Hot
OI8616,B555,MILAN ,M7,Beverage,3,437,1444,8,Extra cheese,
OI8617,B2475,Florence,M10,Pizza ,3,453,1307,18,,Hot
OI8618,B3527,MILAN ,M42,pizza,3,697,762,0,,Cold
OI8619,B2903,ROME,M32,Pizza ,2,372,828,0,,Cold
OI8620,B3471,Florence,M18,PASTA,2,627,1098,0,,Cold
OI8621,B707,Rome,M36,PASTA,3,382,419,0,,Hot
OI8622,B405,milan,M9,Beverage,2,666,1057,0,Extra cheese,Cold
OI8623,B1040,ROME,M29,PASTA,1,471,624,71,Extra cheese,
OI8624,B944,MILAN ,M43,Beverage,2,389,1500,0,Extra cheese,Cold
OI8625,B1840,MILAN ,MX1,Beverage,1,731,943,0,,Hot
OI8626,B3369,ROME,M25,PASTA,3,370,308,0,,Hot
OI8627,B1786,Florence,M23,Pizza ,2,613,218,96,,Cold
OI8628,B3173,Rome,M35,PASTA,1,509,1431,0,Extra cheese,Hot
OI8629,B3786,ROME,M33,pizza,1,776,1387,69,Extra cheese,Cold
OI8630,B122,Florence,M11,Pizza ,3,610,901,0,Extra cheese,Hot
OI8631,B1977,Florence,M19,Pasta,3,588,335,0,,Cold
OI8632,B168,ROME,M16,Pizza ,1,502,1133,78,Extra cheese,
OI8633,B3233,Florence,M12,Pasta,2,315,511,0,,Cold
OI8634,B224,MILAN ,M29,PASTA,2,286,866,37,,Cold
OI8635,B1741,Rome,M14,Pasta,3,697,500,29,Extra cheese,
OI8636,B2030,Rome,M3,Pizza ,1,703,207,110,Extra cheese,Hot
OI8637,B213,Florence,M28,Pizza ,1,667,732,86,,Cold
OI8638,B1202,Milan,MX1,Pasta,3,223,526,6,,Hot
OI8639,B3292,milan,M34,PASTA,1,785,864,102,,Cold
OI8640,B139,Milan,M14,PASTA,3,437,1126,15,,
OI8641,B2977,Milan,M19,Beverage,1,347,1001,95,,Hot
OI8642,B498,Florence,M44,Pasta,1,693,313,40,Extra cheese,
OI8643,B3209,Milan,M34,Beverage,3,222,1489,8,,Cold
OI8644,B3552,Milan,M16,Pizza ,1,470,300,96,,
OI8645,B3326,MILAN ,M31,pizza,3,322,1234,89,,
OI8646,B1255,milan,M34,Pasta,2,693,751,0,,Hot
OI8647,B2107,MILAN ,M2,PASTA,3,658,542,8,,
OI8648,B2969,Milan,M40,pizza,1,338,662,0,,Hot
OI8649,B1742,milan,M18,pizza,1,580,702,102,Extra cheese,Hot
OI8650,B749,Milan,M5,pizza,1,240,1235,16,Extra cheese,Hot
OI8651,B3880,MILAN ,M4,pizza,1,208,1442,90,,
OI8652,B1517,ROME,M5,Beverage,2,486,478,117,,
OI8653,B579,MILAN ,M31,Beverage,1,468,1430,12,Extra cheese,Hot
OI8654,B1302,Florence,M38,Beverage,1,736,1260,37,,Cold
OI8655,B970,Florence,M28,Pizza ,1,411,1321,75,,Hot
OI8656,B3950,Milan,M10,Beverage,2,446,1186,32,,
OI8657,B530,Rome,M16,Pasta,2,766,537,10,,Hot
OI8658,B853,Milan,MX2,pizza,2,448,575,82,,
OI8659,B373,ROME,M19,PASTA,1,253,502,29,Extra cheese,Cold
OI8660,B727,Milan,M27,Beverage,1,602,522,0,,
OI8661,B3885,Rome,M23,Pizza ,2,261,386,78,,Cold
OI8662,B2386,ROME,M16,PASTA,2,759,881,15,,
OI8663,B230,ROME,M1,Pizza ,1,278,471,37,,Cold
OI8664,B3872,Rome,M6,Beverage,1,563,300,99,,Hot
OI8665,B1758,Milan,M32,pizza,3,462,837,110,Extra cheese,
OI8666,B1475,Florence,M2,pizza,2,324,1168,83,Extra cheese,
OI8667,B2995,MILAN ,M27,Pasta,2,715,537,37,,Hot
OI8668,B225,milan,M25,Pizza ,3,400,946,0,,Hot
OI8669,B2323,Florence,M47,Pizza ,2,612,1123,103,,Cold
OI8670,B610,MILAN ,M10,PASTA,2,383,917,76,,Cold
OI8671,B3194,ROME,M47,Pizza ,3,285,416,40,,
OI8672,B474,Rome,M41,Pizza ,2,562,392,0,,Cold
OI8673,B3831,ROME,M14,pizza,1,421,534,70,Extra cheese,Hot
OI8674,B2618,ROME,M39,Beverage,3,293,706,0,,Cold
OI8675,B290,Milan,MX2,Pizza ,3,241,1114,31,,Cold
OI8676,B775,milan,M16,PASTA,2,713,937,12,,Cold
OI8677,B1205,Florence,M39,PASTA,1,322,304,99,,
OI8678,B585,Milan,M5,pizza,2,710,980,0,Extra cheese,Cold
OI8679,B2928,Milan,M36,pizza,3,255,1387,19,,Cold
OI8680,B298,MILAN ,M2,Pasta,3,244,1295,33,,Hot
OI8681,B2704,Rome,M22,PASTA,2,540,805,76,,Hot
OI8682,B3621,Rome,M49,PASTA,1,535,734,0,Extra cheese,Cold
OI8683,B1506,Milan,M7,PASTA,1,714,1136,7,Extra cheese,Hot
OI8684,B719,milan,M17,pizza,1,621,1125,109,Extra cheese,Hot
OI8685,B2281,MILAN ,M21,PASTA,3,294,1495,9,,Cold
OI8686,B1188,milan,M48,Pasta,3,800,345,65,Extra cheese,
OI8687,B1723,milan,M24,PASTA,2,584,686,6,,Cold
OI8688,B904,milan,M41,Beverage,3,521,1318,20,,Cold
OI8689,B1352,Rome,M25,Pasta,1,301,584,35,,Hot
OI8690,B3542,Milan,M26,Pasta,1,485,485,16,,Cold
OI8691,B2428,ROME,M11,Pasta,3,650,922,99,Extra cheese,Cold
OI8692,B2406,Milan,M26,Beverage,3,574,323,93,,Hot
OI8693,B799,Rome,M13,PASTA,2,407,1041,69,Extra cheese,Cold
OI8694,B3694,MILAN ,M39,Pizza ,3,644,294,0,,Hot
OI8695,B2470,Florence,M46,pizza,3,493,278,84,Extra cheese,
OI8696,B1137,ROME,M7,PASTA,1,503,603,39,Extra cheese,
OI8697,B991,ROME,M44,Pasta,3,678,876,0,Extra cheese,Hot
OI8698,B1983,Rome,M32,Pizza ,2,753,865,0,,Cold
OI8699,B1729,MILAN ,M26,PASTA,3,481,760,16,Extra cheese,
OI8700,B2849,Florence,M9,Pasta,2,483,706,0,,Cold
OI8701,B498,Florence,M33,Beverage,2,278,447,0,,Hot
OI8702,B2993,milan,M41,Beverage,3,376,358,0,,
OI8703,B3655,milan,M3,Pasta,2,505,520,0,Extra cheese,
OI8704,B3131,ROME,M12,Beverage,1,614,1492,0,,Cold
OI8705,B2345,ROME,M13,PASTA,3,328,1016,18,,
OI8706,B3837,ROME,M16,Pizza ,3,340,1114,61,,
OI8707,B2053,Milan,MX1,PASTA,2,795,1224,0,,Cold
OI8708,B1890,Rome,M13,pizza,2,682,372,0,,Hot
OI8709,B704,milan,M10,pizza,1,248,1475,82,,Hot
OI8710,B3114,MILAN ,M35,Beverage,2,725,577,75,,Cold
OI8711,B3819,ROME,M33,Pasta,3,463,1129,40,Extra cheese,
OI8712,B2370,Florence,M16,Pizza ,3,720,631,0,,Cold
OI8713,B3959,Milan,M42,Pizza ,2,468,1455,18,Extra cheese,Hot
OI8714,B3133,ROME,M14,Pasta,1,690,215,93,Extra cheese,Cold
OI8715,B3412,Florence,M20,pizza,3,468,422,0,,Cold
OI8716,B2074,Rome,M38,Pizza ,3,414,291,21,Extra cheese,
OI8717,B1444,Florence,M49,pizza,3,408,440,0,,Hot
OI8718,B125,ROME,M10,pizza,2,704,1319,0,,
OI8719,B2553,milan,M18,Pasta,3,599,912,17,Extra cheese,Hot
OI8720,B2440,Milan,M40,Pasta,1,762,371,103,Extra cheese,Cold
OI8721,B1835,MILAN ,M25,Pasta,2,315,1475,34,Extra cheese,Hot
OI8722,B3709,MILAN ,M38,PASTA,3,332,371,80,,Hot
OI8723,B2873,Milan,M40,Pasta,1,750,747,69,Extra cheese,Cold
OI8724,B3053,MILAN ,M47,PASTA,3,672,700,0,,Cold
OI8725,B903,milan,M18,Pasta,1,544,798,22,,Cold
OI8726,B2025,Florence,M22,pizza,2,403,1208,85,,
OI8727,B3477,MILAN ,M20,Beverage,3,551,1416,0,,Cold
OI8728,B3263,MILAN ,MX2,Beverage,3,571,223,0,,
OI8729,B152,milan,M11,pizza,3,551,987,32,,Hot
OI8730,B608,Rome,M36,Pizza ,1,527,1050,23,,
OI8731,B2857,Florence,M25,Pizza ,3,742,508,99,,
OI8732,B995,ROME,M19,Beverage,1,605,842,112,,Cold
OI8733,B1831,MILAN ,M16,pizza,3,298,700,6,,Hot
OI8734,B1639,ROME,M3,PASTA,2,419,1466,116,,Hot
OI8735,B2458,milan,M31,Pizza ,3,460,1061,40,Extra cheese,Cold
OI8736,B1009,milan,M43,Pasta,1,531,240,0,,Hot
OI8737,B1638,MILAN ,M16,Beverage,1,331,577,91,,Cold
OI8738,B1322,Rome,M30,PASTA,2,206,338,0,Extra cheese,
OI8739,B381,ROME,M10,Pizza ,1,440,884,109,Extra cheese,
OI8740,B2530,MILAN ,M25,Pasta,3,229,1018,0,,Cold
OI8741,B1853,MILAN ,M36,Pasta,1,773,1382,78,Extra cheese,
OI8742,B2342,milan,M8,Pizza ,1,250,502,28,Extra cheese,
OI8743,B2148,Rome,M24,pizza,1,343,1127,10,,
OI8744,B2630,Rome,M34,Pasta,3,583,1499,67,,Hot
OI8745,B3691,Rome,M20,Beverage,2,523,705,0,,Hot
OI8746,B67,milan,M50,PASTA,1,577,434,0,,Cold
OI8747,B2387,Florence,M9,pizza,2,755,412,63,,Hot
OI8748,B98,ROME,M22,Pasta,3,660,1225,71,Extra cheese,
OI8749,B2681,ROME,M17,Pizza ,3,642,847,83,,Cold
OI8750,B481,milan,M16,Pizza ,1,427,1478,10,,Cold
OI8751,B3793,milan,M25,Pasta,2,544,1151,0,Extra cheese,
OI8752,B1759,ROME,M6,Beverage,3,242,1012,74,Extra cheese,
OI8753,B2830,Rome,M25,Beverage,1,384,1042,108,,Cold
OI8754,B588,milan,M11,Beverage,3,317,527,105,Extra cheese,
OI8755,B2462,MILAN ,M19,Pasta,2,432,888,20,,Cold
OI8756,B2681,MILAN ,M33,pizza,2,696,704,74,,Cold
OI8757,B3099,Florence,M49,Pizza ,2,470,330,0,Extra cheese,
OI8758,B1823,Rome,M13,Beverage,1,306,1144,28,Extra cheese,
OI8759,B1073,Milan,M9,Pizza ,1,235,1322,86,,Cold
OI8760,B143,milan,MX1,pizza,2,411,290,0,Extra cheese,Hot
OI8761,B3728,MILAN ,MX1,Pizza ,2,582,525,72,,
OI8762,B3704,milan,M46,Pasta,2,418,369,74,Extra cheese,Hot
OI8763,B2579,Milan,M8,Pasta,3,786,1143,110,,
OI8764,B468,Florence,M24,Pizza ,2,743,1268,80,Extra cheese,Hot
OI8765,B3374,Florence,M26,PASTA,1,775,225,0,,
OI8766,B1809,milan,M10,PASTA,3,520,436,0,Extra cheese,
OI8767,B2410,Florence,M20,PASTA,1,654,1363,68,,Cold
OI8768,B2875,milan,M8,Pizza ,3,711,498,69,,Hot
OI8769,B429,Florence,M25,Pizza ,3,701,1157,99,Extra cheese,Hot
OI8770,B683,Milan,MX2,Pasta,2,475,851,23,,
OI8771,B1521,Milan,M47,Pizza ,3,500,1082,18,,
OI8772,B101,Florence,M38,Beverage,1,263,366,83,,Cold
OI8773,B317,Florence,M47,Pasta,2,611,1000,110,,Hot
OI8774,B1838,milan,M14,Beverage,2,675,959,76,Extra cheese,Hot
OI8775,B1721,ROME,M6,PASTA,2,342,1332,103,,Cold
OI8776,B3179,ROME,M12,PASTA,3,323,871,110,,
OI8777,B421,Milan,MX1,pizza,2,356,691,82,,Hot
OI8778,B1108,MILAN ,M33,Pasta,2,541,1419,0,Extra cheese,Cold
OI8779,B1159,Rome,M50,Pizza ,1,269,562,94,Extra cheese,
OI8780,B1904,Milan,M37,Pasta,2,305,793,17,Extra cheese,Cold
OI8781,B296,ROME,M23,Pizza ,3,746,824,103,,Hot
OI8782,B3487,MILAN ,M2,PASTA,1,766,236,20,Extra cheese,
OI8783,B2129,MILAN ,M22,PASTA,1,676,614,0,Extra cheese,
OI8784,B221,Florence,M10,pizza,3,343,1417,5,,Hot
OI8785,B3416,Milan,M12,Pasta,1,295,449,118,Extra cheese,Cold
OI8786,B1489,Florence,M9,Pizza ,2,375,922,63,,
OI8787,B599,milan,M32,Beverage,3,499,340,119,Extra cheese,Cold
OI8788,B834,milan,M3,Pasta,1,336,1390,71,Extra cheese,Cold
OI8789,B3023,MILAN ,M32,pizza,2,358,425,116,,
OI8790,B3407,ROME,M16,pizza,2,553,204,0,,Cold
OI8791,B1817,Rome,M40,Beverage,3,494,332,0,Extra cheese,Hot
OI8792,B3326,milan,M37,Beverage,1,409,1283,0,,Cold
OI8793,B3302,MILAN ,M46,Beverage,1,353,289,0,Extra cheese,Cold
OI8794,B352,ROME,M20,Beverage,2,371,517,0,,
OI8795,B2368,milan,M8,PASTA,1,693,1376,90,,Cold
OI8796,B3305,milan,M31,Pizza ,2,620,481,27,,
OI8797,B3782,Florence,M16,PASTA,1,353,1304,5,,Hot
OI8798,B2667,MILAN ,M12,Pizza ,2,350,1042,0,,Cold
OI8799,B1549,Rome,M37,pizza,3,586,1226,22,,
OI8800,B2079,ROME,M16,pizza,3,648,309,5,Extra cheese,Hot
OI8801,B1769,MILAN ,M29,Pizza ,1,279,599,19,Extra cheese,
OI8802,B2918,Rome,M9,Pasta,2,333,692,0,Extra cheese,Hot
OI8803,B1699,Milan,M35,pizza,2,475,1379,0,,Hot
OI8804,B1004,Florence,M23,Pizza ,3,608,359,16,Extra cheese,Cold
OI8805,B280,Florence,M15,pizza,2,413,807,78,,Hot
OI8806,B3198,Milan,M25,pizza,2,209,1368,85,,Hot
OI8807,B3065,ROME,M46,pizza,1,698,648,13,,Hot
OI8808,B1679,Milan,M9,Pizza ,3,738,675,114,,Hot
OI8809,B2110,Florence,M17,PASTA,1,707,316,19,,Cold
OI8810,B2881,Milan,M9,PASTA,3,607,389,0,Extra cheese,Cold
OI8811,B807,Milan,M30,PASTA,3,441,1443,0,,Cold
OI8812,B998,Florence,M5,Pasta,1,361,1396,118,Extra cheese,Cold
OI8813,B1233,Florence,M28,Beverage,1,651,933,80,Extra cheese,Hot
OI8814,B1929,Rome,M29,Pasta,3,402,367,30,,
OI8815,B1998,MILAN ,M46,pizza,3,748,1037,105,,Hot
OI8816,B3900,Milan,M50,PASTA,2,766,1485,0,,Hot
OI8817,B1613,MILAN ,M41,pizza,1,694,926,9,Extra cheese,Hot
OI8818,B3446,milan,M19,Pizza ,1,523,645,0,,Cold
OI8819,B1865,milan,M4,PASTA,3,635,1408,72,,
OI8820,B2426,Rome,M6,Pizza ,1,783,1419,97,,Cold
OI8821,B3026,Rome,M23,PASTA,3,349,1187,0,,Hot
OI8822,B260,MILAN ,M17,Beverage,3,245,751,0,,
OI8823,B3671,MILAN ,M5,PASTA,1,309,711,0,,
OI8824,B1135,Rome,M50,Pasta,3,273,466,106,Extra cheese,
OI8825,B3163,Milan,M40,Beverage,2,518,1263,0,,Hot
OI8826,B3266,milan,M13,Beverage,3,431,497,0,Extra cheese,Cold
OI8827,B3251,milan,M22,PASTA,1,319,827,0,Extra cheese,Hot
OI8828,B315,ROME,M37,Pasta,2,613,992,78,,
OI8829,B2416,Florence,M32,pizza,3,423,1266,107,,Cold
OI8830,B719,Rome,M33,Pasta,2,308,383,105,,Cold
OI8831,B417,MILAN ,M3,pizza,3,539,1244,0,,Cold
OI8832,B3373,ROME,M11,Pasta,2,584,951,0,,
OI8833,B2507,Florence,M44,Beverage,2,415,1295,0,,
OI8834,B1799,milan,M24,Beverage,3,255,1086,35,Extra cheese,Hot
OI8835,B460,Milan,M34,Pizza ,3,750,1401,0,,
OI8836,B3924,ROME,M2,Pasta,2,613,622,30,Extra cheese,
OI8837,B1527,Florence,M3,Pizza ,1,508,995,0,Extra cheese,
OI8838,B2375,Rome,M13,PASTA,1,440,839,73,,Cold
OI8839,B2756,milan,M45,Beverage,3,453,1334,21,Extra cheese,Hot
OI8840,B2824,MILAN ,M14,Pizza ,2,627,531,79,,Cold
OI8841,B3116,Milan,M3,Pasta,2,712,459,101,,Cold
OI8842,B2460,milan,M6,pizza,3,716,358,90,,Cold
OI8843,B539,Florence,M29,pizza,3,391,768,0,,Cold
OI8844,B2805,Rome,M37,Beverage,3,304,521,0,,Hot
OI8845,B3391,MILAN ,M6,Pasta,3,632,577,23,,Cold
OI8846,B3490,Rome,M10,Pizza ,3,479,1336,22,,
OI8847,B2474,milan,M8,Pizza ,1,264,379,5,Extra cheese,Hot
OI8848,B3154,Rome,M43,Pizza ,3,420,565,0,Extra cheese,Hot
OI8849,B1596,Florence,M36,PASTA,3,233,978,5,,
OI8850,B917,Rome,M41,Pizza ,3,560,1023,68,,
OI8851,B2782,Milan,M11,Beverage,3,554,915,34,,
OI8852,B3460,Florence,M37,Beverage,3,632,203,21,,Hot
OI8853,B3580,milan,M47,Beverage,1,509,1441,92,Extra cheese,Cold
OI8854,B3870,milan,MX1,pizza,3,206,309,0,,Hot
OI8855,B3299,ROME,MX1,Pasta,1,412,1018,0,,Cold
OI8856,B171,Rome,M4,Pizza ,1,305,600,12,,
OI8857,B3600,Rome,M38,pizza,1,758,641,81,,
OI8858,B1991,Florence,M41,Pizza ,1,353,560,23,Extra cheese,Hot
OI8859,B688,MILAN ,M8,PASTA,3,506,862,24,Extra cheese,
OI8860,B1566,MILAN ,M47,Pasta,3,332,216,10,,
OI8861,B868,ROME,M44,PASTA,2,730,1004,17,,
OI8862,B3366,Florence,M45,Pasta,1,622,1398,89,,Hot
OI8863,B48,MILAN ,M31,pizza,1,237,900,106,Extra cheese,Hot
OI8864,B2457,Florence,M3,pizza,3,342,1332,25,,Cold
OI8865,B3109,MILAN ,M44,PASTA,1,668,259,39,,
OI8866,B1046,Milan,M24,Pizza ,1,582,679,0,,
OI8867,B2845,Milan,M13,Pasta,2,530,578,108,,Cold
OI8868,B330,MILAN ,M46,PASTA,2,569,366,74,,Cold
OI8869,B2011,milan,M6,Pizza ,2,637,1099,29,,Hot
OI8870,B3804,Milan,MX2,pizza,3,513,994,109,Extra cheese,Hot
OI8871,B419,MILAN ,M35,Pizza ,3,248,756,32,Extra cheese,Cold
OI8872,B3281,ROME,M6,Pizza ,1,707,1180,0,,Cold
OI8873,B2939,Milan,M19,PASTA,1,204,796,77,,
OI8874,B1827,Milan,M37,pizza,3,322,387,0,,
OI8875,B2204,Milan,M12,Pasta,1,307,284,94,,Cold
OI8876,B2120,MILAN ,M45,Beverage,3,747,551,0,Extra cheese,Hot
OI8877,B1962,Rome,M41,pizza,2,410,326,0,,Hot
OI8878,B2453,milan,M9,Pizza ,2,549,1306,12,,
OI8879,B3470,Milan,M10,Beverage,2,455,514,72,,Cold
OI8880,B1941,MILAN ,M8,PASTA,3,564,942,0,,
OI8881,B2464,milan,M28,pizza,2,754,346,103,,Hot
OI8882,B3373,MILAN ,M36,PASTA,2,337,1314,0,,
OI8883,B586,milan,M33,Pasta,2,430,1196,71,,
OI8884,B1227,MILAN ,M6,pizza,2,511,318,0,,
OI8885,B711,milan,M42,Beverage,1,209,1333,10,Extra cheese,
OI8886,B1456,Florence,M3,PASTA,1,624,269,114,Extra cheese,Cold
OI8887,B2878,Florence,M49,pizza,3,668,1021,25,,
OI8888,B1351,milan,M48,Pizza ,3,377,1379,0,Extra cheese,
OI8889,B1544,Milan,M41,Pizza ,1,607,1312,116,Extra cheese,Hot
OI8890,B1482,Rome,M2,PASTA,3,582,302,40,Extra cheese,
OI8891,B3009,MILAN ,M50,Pizza ,1,681,343,0,,Cold
OI8892,B2923,Milan,M34,Pizza ,1,209,1130,115,,Hot
OI8893,B3176,Milan,M42,Pasta,1,372,205,14,Extra cheese,Cold
OI8894,B1140,Milan,M30,PASTA,1,578,240,70,,
OI8895,B2470,Rome,M44,Beverage,1,753,734,33,,Hot
OI8896,B2090,ROME,M8,PASTA,3,657,628,18,,Cold
OI8897,B3713,Florence,M48,PASTA,1,570,788,0,,Cold
OI8898,B2488,Rome,M47,Pizza ,2,569,520,22,,Hot
OI8899,B2644,ROME,M38,PASTA,3,206,536,61,,
OI8900,B3852,MILAN ,M22,Beverage,2,717,1021,0,Extra cheese,
OI8901,B719,MILAN ,M44,pizza,3,776,1048,34,Extra cheese,Cold
OI8902,B1812,Milan,M10,Pizza ,3,682,978,14,,Cold
OI8903,B1496,MILAN ,M35,Beverage,1,457,1182,31,,
OI8904,B3642,Milan,M33,PASTA,3,754,1383,0,Extra cheese,Hot
OI8905,B952,milan,M26,PASTA,3,479,1461,0,,Hot
OI8906,B1237,Rome,M15,PASTA,1,701,1155,0,,Hot
OI8907,B1105,Rome,M13,Pasta,2,241,633,0,,Cold
OI8908,B3668,milan,M47,Pizza ,3,572,476,9,Extra cheese,
OI8909,B2193,Rome,M39,Pasta,3,795,244,88,Extra cheese,Cold
OI8910,B1593,Rome,M16,PASTA,2,350,889,104,,Cold
OI8911,B93,Florence,M45,Pasta,2,459,555,0,,Hot
OI8912,B71,milan,M25,Pizza ,3,461,560,6,,
OI8913,B1450,ROME,M11,Pasta,1,791,316,0,,Hot
OI8914,B3781,MILAN ,MX1,Pizza ,2,695,970,71,Extra cheese,Cold
OI8915,B832,ROME,M42,pizza,3,463,1178,7,,
OI8916,B872,Milan,M36,Pizza ,1,638,542,116,Extra cheese,Hot
OI8917,B3542,MILAN ,M7,pizza,2,689,718,70,Extra cheese,
OI8918,B1715,Milan,M11,PASTA,3,221,1267,0,,Hot
OI8919,B3647,Florence,M3,pizza,2,470,598,69,,
OI8920,B549,Florence,M11,PASTA,1,631,542,116,,Cold
OI8921,B259,milan,M1,PASTA,3,282,654,86,Extra cheese,
OI8922,B255,Rome,M35,PASTA,3,238,900,95,,
OI8923,B2439,milan,M4,PASTA,2,800,728,0,Extra cheese,Cold
OI8924,B3844,Rome,M50,PASTA,1,446,1092,0,,
OI8925,B2320,Milan,M35,Beverage,1,319,1323,5,,Hot
OI8926,B214,Florence,M2,PASTA,1,785,744,83,,
OI8927,B1864,Milan,M10,pizza,2,376,799,0,Extra cheese,Hot
OI8928,B3933,Rome,M32,Beverage,2,329,381,0,Extra cheese,
OI8929,B3422,ROME,M48,Pasta,3,275,1173,72,,Cold
OI8930,B1392,ROME,M33,pizza,2,799,1061,0,,Cold
OI8931,B3973,Milan,M32,Pasta,1,646,305,38,,Hot
OI8932,B2412,Florence,M34,Beverage,3,301,1241,0,,Cold
OI8933,B1035,ROME,M29,Pasta,2,269,1183,0,,
OI8934,B637,Milan,M34,pizza,2,454,340,95,,Hot
OI8935,B3490,ROME,M5,PASTA,3,481,1184,0,,
OI8936,B1981,MILAN ,MX1,PASTA,2,476,506,6,,Hot
OI8937,B575,Rome,M15,pizza,2,333,317,0,,
OI8938,B3655,MILAN ,M49,Pasta,3,429,1218,0,,Cold
OI8939,B2802,Florence,M24,Pasta,2,474,728,19,Extra cheese,Cold
OI8940,B1113,MILAN ,M37,Pasta,3,565,1057,75,,Cold
OI8941,B729,Rome,MX1,Pizza ,1,448,558,0,,Hot
OI8942,B1860,Florence,M12,pizza,3,729,816,12,Extra cheese,Cold
OI8943,B1608,milan,M40,Pizza ,3,456,461,0,Extra cheese,
OI8944,B2652,MILAN ,M50,PASTA,3,336,318,0,Extra cheese,
OI8945,B545,milan,M17,pizza,1,546,1244,11,,Hot
OI8946,B2140,MILAN ,M39,Beverage,1,657,563,99,,Cold
OI8947,B3186,MILAN ,M9,pizza,2,211,279,23,,
OI8948,B2548,ROME,MX1,Beverage,2,519,1130,98,,Cold
OI8949,B134,Rome,M16,pizza,3,209,436,0,Extra cheese,
OI8950,B1741,Florence,MX2,PASTA,1,593,444,9,,Cold
OI8951,B2848,milan,M15,Pasta,2,422,793,14,,Cold
OI8952,B1045,Florence,M9,Pasta,2,401,1082,20,,Cold
OI8953,B2401,Florence,M31,Beverage,2,712,620,0,,Hot
