bill_id,customer_id,restaurant_location,order_date,order_time,day_name,month_name,quarter,service_time_bucket,order_type,payment_method,order_status,refund_reason,total_quantity_ordered,bill_subtotal_amount,tax_amount,total_bill_amount
B3277,C746,MILAN ,25-07-2024,21:13,Thursday,July,Q3,Lunch,online,Cash,Refunded,,6,894,187,1997
B3278,C43,ROME,17-02-2024,10:08,Saturday,February,Q1,Breakfast,Dine-In,UPI,Completed,,2,1038,84,2008
B3279,C406,ROME,27-12-2023,15:02,Wednesday,December,Q4,Breakfast,online,Card,Refunded,Late delivery,2,589,181,1872
B3280,C960,Milan,02-06-2023,16:36,Friday,June,Q2,Breakfast,online,Cash,Completed,Late delivery,1,1747,142,957
B3281,C255,Florence,17-02-2023,15:49,Friday,February,Q1,Breakfast,dine-in,Cash,Completed,,6,1990,79,1885
B3282,C505,Florence,01-09-2023,19:38,Friday,September,Q3,Dinner,DINE IN,UPI,Completed,,4,1440,166,1082
B3283,C498,Rome,15-11-2022,10:50,Tuesday,November,Q4,Lunch,DINE IN,UPI,Refunded,,6,837,106,2247
B3284,C726,Florence,20-09-2023,18:22,Wednesday,September,Q3,Lunch,DINE IN,Card,Completed,,6,695,47,1359
B3285,C295,Rome,13-08-2023,20:06,Sunday,August,Q3,Dinner,dine-in,Cash,Completed,Late delivery,3,348,61,786
B3286,C808,Florence,04-03-2023,11:30,Saturday,March,Q1,Lunch,Dine-In,,Completed,,6,362,190,916
B3287,C570,Florence,24-03-2022,15:21,Thursday,March,Q1,Dinner,Online,Card,Completed,,5,1073,79,1383
B3288,C252,Milan,12-06-2022,14:00,Sunday,June,Q2,Breakfast,dine-in,Cash,Completed,,6,897,193,1653
B3289,C731,milan,25-11-2023,21:59,Saturday,November,Q4,Dinner,dine-in,,Completed,,4,1927,89,723
B3290,C431,MILAN ,27-02-2023,20:16,Monday,February,Q1,Breakfast,dine-in,,Completed,Late delivery,2,1765,132,1415
B3291,C857,Florence,19-03-2023,18:11,Sunday,March,Q1,Breakfast,Online,Card,Completed,,2,1076,20,1352
B3292,C339,Milan,22-06-2024,13:12,Saturday,June,Q2,Dinner,Online,,Refunded,Late delivery,4,1918,107,793
B3293,C140,MILAN ,14-10-2024,14:30,Monday,October,Q4,Breakfast,Dine-In,Card,Completed,,1,1447,165,1495
B3294,C135,ROME,03-02-2023,16:14,Friday,February,Q1,Breakfast,DINE IN,UPI,Completed,,5,729,79,1306
B3295,C467,Milan,09-07-2024,11:39,Tuesday,July,Q3,Lunch,dine-in,UPI,Completed,Late delivery,3,1359,107,455
B3296,C930,Florence,24-11-2022,14:38,Thursday,November,Q4,Dinner,Dine-In,Cash,Completed,Late delivery,6,337,20,1594
B3297,C967,milan,01-05-2022,11:01,Sunday,May,Q2,Dinner,online,Card,Completed,,5,1496,91,1061
B3298,C503,ROME,04-01-2023,19:44,Wednesday,January,Q1,Lunch,DINE IN,,Completed,,2,729,39,2014
B3299,C1057,Florence,03-11-2023,16:22,Friday,November,Q4,Breakfast,online,UPI,Completed,Late delivery,1,704,62,752
B3300,C1129,ROME,29-01-2022,17:03,Saturday,January,Q1,Lunch,Dine-In,UPI,Completed,,3,324,63,1978
B3301,C250,milan,27-07-2023,09:03,Thursday,July,Q3,Lunch,DINE IN,,Completed,Late delivery,3,1356,199,1950
B3302,C665,MILAN ,19-09-2024,19:34,Thursday,September,Q3,Lunch,Dine-In,UPI,Refunded,,3,986,31,957
B3303,C361,milan,15-06-2024,15:26,Saturday,June,Q2,Dinner,Online,,Completed,,2,1327,129,1044
B3304,C1107,Milan,02-08-2022,13:49,Tuesday,August,Q3,Dinner,dine-in,Card,Completed,,6,1433,89,1917
B3305,C95,Florence,26-10-2023,20:16,Thursday,October,Q4,Lunch,dine-in,Card,Completed,,3,1656,69,2252
B3306,C413,ROME,29-08-2023,13:06,Tuesday,August,Q3,Lunch,online,,Completed,,4,1438,193,1496
B3307,C1155,ROME,09-05-2024,20:53,Thursday,May,Q2,Dinner,Online,UPI,Completed,,5,454,42,461
B3308,C895,Rome,20-03-2024,19:09,Wednesday,March,Q1,Lunch,Online,Card,Refunded,,5,783,187,1535
B3309,C1102,ROME,10-07-2024,14:13,Wednesday,July,Q3,Lunch,online,Card,Completed,,3,1477,74,2149
B3310,C884,Florence,13-08-2022,13:22,Saturday,August,Q3,Dinner,DINE IN,Cash,Completed,,4,1419,23,903
B3311,C6,MILAN ,20-06-2024,09:30,Thursday,June,Q2,Dinner,DINE IN,Cash,Completed,,1,1942,150,2066
B3312,C765,Rome,04-07-2024,21:37,Thursday,July,Q3,Breakfast,online,Cash,Completed,,6,1785,60,1311
B3313,C702,Rome,03-03-2023,10:09,Friday,March,Q1,Lunch,online,,Completed,,2,810,21,405
B3314,C938,Florence,01-12-2023,17:55,Friday,December,Q4,Dinner,Online,Card,Completed,,2,1745,98,721
B3315,C796,Rome,29-11-2023,09:00,Wednesday,November,Q4,Dinner,DINE IN,Card,Completed,,5,735,124,1688
B3316,C421,Milan,05-04-2022,12:57,Tuesday,April,Q2,Lunch,Dine-In,Cash,Refunded,,3,1639,68,606
B3317,C662,Rome,21-11-2024,20:59,Thursday,November,Q4,Dinner,Online,,Refunded,,1,1808,147,1990
B3318,C873,Milan,31-03-2022,09:31,Thursday,March,Q1,Lunch,online,Card,Completed,,2,1211,28,454
B3319,C163,Florence,23-07-2023,22:42,Sunday,July,Q3,Lunch,Online,UPI,Completed,,5,1196,41,1702
B3320,C489,ROME,21-02-2024,20:29,Wednesday,February,Q1,Lunch,dine-in,Card,Completed,,6,1303,97,2054
B3321,C666,MILAN ,13-01-2022,14:53,Thursday,January,Q1,Dinner,online,,Completed,Late delivery,2,894,158,1833
B3322,C630,Milan,19-10-2024,13:10,Saturday,October,Q4,Lunch,DINE IN,UPI,Completed,Late delivery,1,813,47,1836
B3323,C1026,Rome,27-10-2024,11:26,Sunday,October,Q4,Breakfast,Online,Cash,Completed,Late delivery,2,579,72,1811
B3324,C1181,ROME,25-03-2023,22:51,Saturday,March,Q1,Dinner,dine-in,Card,Completed,Late delivery,1,329,138,1780
B3325,C434,milan,09-09-2022,19:44,Friday,September,Q3,Breakfast,Online,UPI,Refunded,,3,1159,136,2241
B3326,C146,MILAN ,16-09-2024,22:52,Monday,September,Q3,Dinner,Online,Card,Refunded,,6,1724,117,1149
B3327,C608,MILAN ,15-01-2022,15:35,Saturday,January,Q1,Dinner,dine-in,Card,Completed,,6,1976,99,1108
B3328,C821,Rome,20-06-2024,21:52,Thursday,June,Q2,Dinner,online,,Completed,,6,1186,118,1170
B3329,C985,Rome,31-05-2023,09:35,Wednesday,May,Q2,Lunch,dine-in,Card,Refunded,Late delivery,6,1000,184,636
B3330,C637,MILAN ,11-06-2024,14:59,Tuesday,June,Q2,Breakfast,Dine-In,,Completed,,3,1473,179,1450
B3331,C1014,ROME,29-11-2024,11:37,Friday,November,Q4,Dinner,DINE IN,,Completed,,3,912,90,640
B3332,C11,Rome,08-12-2022,10:43,Thursday,December,Q4,Dinner,DINE IN,UPI,Refunded,,4,1543,63,1568
B3333,C476,Florence,15-08-2024,17:27,Thursday,August,Q3,Dinner,Online,Card,Completed,,4,586,98,1199
B3334,C415,ROME,03-06-2024,09:15,Monday,June,Q2,Breakfast,Dine-In,UPI,Completed,,2,482,159,1776
B3335,C1161,milan,24-01-2023,12:52,Tuesday,January,Q1,Breakfast,Dine-In,Card,Completed,Late delivery,3,1669,25,1170
B3336,C516,ROME,26-12-2023,17:20,Tuesday,December,Q4,Lunch,DINE IN,,Completed,,2,1726,94,1078
B3337,C1167,Rome,11-11-2022,10:21,Friday,November,Q4,Breakfast,Online,Cash,Completed,Late delivery,4,818,108,1281
B3338,C433,MILAN ,07-12-2024,10:59,Saturday,December,Q4,Lunch,DINE IN,Cash,Refunded,Late delivery,4,1759,42,1694
B3339,C673,MILAN ,10-05-2023,15:27,Wednesday,May,Q2,Dinner,online,Cash,Refunded,,5,1758,167,1077
B3340,C513,Milan,14-06-2024,16:41,Friday,June,Q2,Dinner,dine-in,UPI,Refunded,,1,1718,51,1578
B3341,C886,milan,16-08-2022,13:55,Tuesday,August,Q3,Lunch,DINE IN,UPI,Refunded,,4,1741,63,1562
B3342,C806,Florence,06-02-2023,17:18,Monday,February,Q1,Breakfast,online,UPI,Completed,,5,1237,68,1239
B3343,C1157,Florence,12-09-2024,22:38,Thursday,September,Q3,Breakfast,Dine-In,Card,Completed,Late delivery,4,1965,39,1592
B3344,C641,Florence,30-04-2022,20:43,Saturday,April,Q2,Breakfast,Dine-In,Cash,Refunded,Late delivery,4,625,45,2224
B3345,C255,MILAN ,21-09-2022,19:04,Wednesday,September,Q3,Dinner,Dine-In,UPI,Completed,Late delivery,4,651,98,2020
B3346,C855,Florence,09-07-2023,11:09,Sunday,July,Q3,Breakfast,Dine-In,,Completed,,4,744,181,1971
B3347,C435,Florence,28-04-2023,14:02,Friday,April,Q2,Dinner,dine-in,UPI,Completed,Late delivery,2,1084,52,1011
B3348,C1103,Milan,08-05-2023,13:00,Monday,May,Q2,Breakfast,Dine-In,,Completed,,5,1849,154,2066
B3349,C135,Florence,05-08-2023,13:57,Saturday,August,Q3,Breakfast,Dine-In,Cash,Completed,Late delivery,3,688,108,450
B3350,C574,MILAN ,26-09-2024,09:48,Thursday,September,Q3,Dinner,DINE IN,Cash,Refunded,,2,1355,33,2100
B3351,C51,milan,11-08-2024,13:17,Sunday,August,Q3,Breakfast,Online,Cash,Completed,,5,324,139,1341
B3352,C1142,milan,17-07-2022,12:43,Sunday,July,Q3,Lunch,dine-in,Cash,Completed,,6,1617,76,1352
B3353,C727,MILAN ,12-06-2024,13:28,Wednesday,June,Q2,Lunch,Dine-In,,Completed,,3,1274,77,1041
B3354,C635,ROME,19-10-2023,10:18,Thursday,October,Q4,Lunch,Dine-In,Cash,Completed,,4,516,106,2175
B3355,C1189,milan,21-05-2023,21:49,Sunday,May,Q2,Dinner,dine-in,UPI,Completed,,6,404,55,491
B3356,C121,Florence,10-12-2023,10:13,Sunday,December,Q4,Lunch,dine-in,Cash,Refunded,,4,622,140,1617
B3357,C1033,milan,08-11-2023,13:51,Wednesday,November,Q4,Lunch,online,Cash,Completed,Late delivery,5,443,53,1584
B3358,C453,Rome,30-03-2022,10:44,Wednesday,March,Q1,Dinner,Dine-In,Cash,Completed,,5,796,165,1777
B3359,C646,Rome,13-01-2024,19:58,Saturday,January,Q1,Breakfast,Online,Cash,Completed,Late delivery,1,1163,192,732
B3360,C69,Florence,30-12-2022,15:54,Friday,December,Q4,Dinner,Online,Card,Completed,,6,865,84,738
B3361,C515,milan,17-03-2024,15:17,Sunday,March,Q1,Lunch,Online,Cash,Completed,Late delivery,5,1955,127,1554
B3362,C518,milan,10-07-2022,11:44,Sunday,July,Q3,Dinner,Dine-In,Card,Completed,Late delivery,2,638,133,1165
B3363,C490,MILAN ,21-10-2024,11:29,Monday,October,Q4,Dinner,Dine-In,,Refunded,,6,1287,47,465
B3364,C386,ROME,24-03-2023,21:23,Friday,March,Q1,Breakfast,Dine-In,Card,Completed,Late delivery,1,422,190,1216
B3365,C288,MILAN ,10-03-2023,17:46,Friday,March,Q1,Lunch,online,,Completed,,4,1057,161,1196
B3366,C982,milan,04-09-2022,17:42,Sunday,September,Q3,Lunch,online,Card,Completed,,3,1945,127,1656
B3367,C452,milan,20-03-2023,20:18,Monday,March,Q1,Lunch,Online,,Refunded,,1,984,95,1883
B3368,C412,MILAN ,21-04-2024,10:29,Sunday,April,Q2,Lunch,online,Cash,Completed,,5,1050,47,1963
B3369,C811,ROME,20-10-2024,19:24,Sunday,October,Q4,Lunch,DINE IN,UPI,Refunded,,3,1916,125,375
B3370,C469,Florence,27-03-2022,12:28,Sunday,March,Q1,Dinner,Online,Cash,Completed,Late delivery,4,1808,89,1406
B3371,C287,Milan,09-06-2023,09:36,Friday,June,Q2,Breakfast,dine-in,Cash,Completed,,6,843,106,1073
B3372,C755,Florence,09-09-2024,12:29,Monday,September,Q3,Dinner,dine-in,Cash,Completed,,4,392,89,493
B3373,C295,Rome,07-08-2023,13:13,Monday,August,Q3,Breakfast,dine-in,,Completed,Late delivery,1,751,144,667
B3374,C1146,milan,02-01-2023,10:01,Monday,January,Q1,Dinner,dine-in,UPI,Refunded,,3,1674,68,1591
B3375,C341,ROME,09-11-2022,19:23,Wednesday,November,Q4,Breakfast,Dine-In,UPI,Refunded,,2,1440,86,402
B3376,C886,Florence,01-08-2024,19:42,Thursday,August,Q3,Dinner,Online,Cash,Refunded,,5,1258,157,2262
B3377,C603,Rome,12-03-2023,15:29,Sunday,March,Q1,Dinner,DINE IN,Card,Completed,,5,619,99,971
B3378,C883,Rome,28-03-2024,15:38,Thursday,March,Q1,Lunch,DINE IN,Cash,Completed,Late delivery,1,1692,164,1647
B3379,C431,ROME,26-09-2023,15:32,Tuesday,September,Q3,Breakfast,Online,Card,Refunded,,3,1486,66,1034
B3380,C339,ROME,24-05-2024,16:50,Friday,May,Q2,Breakfast,online,,Refunded,,2,1953,56,1020
B3381,C326,Rome,06-07-2024,12:40,Saturday,July,Q3,Lunch,online,Cash,Completed,,6,1696,89,1307
B3382,C395,Florence,29-12-2022,19:15,Thursday,December,Q4,Lunch,Online,,Completed,,1,394,110,555
B3383,C792,Milan,03-09-2023,17:03,Sunday,September,Q3,Lunch,DINE IN,,Completed,Late delivery,5,1090,153,1774
B3384,C965,ROME,04-12-2024,11:17,Wednesday,December,Q4,Lunch,DINE IN,UPI,Completed,,6,1930,186,1734
B3385,C171,ROME,08-01-2024,15:39,Monday,January,Q1,Dinner,Online,,Completed,,6,913,89,446
B3386,C482,Milan,12-04-2023,17:15,Wednesday,April,Q2,Dinner,Dine-In,Card,Completed,Late delivery,6,690,88,1310
B3387,C1200,Milan,11-05-2024,21:08,Saturday,May,Q2,Dinner,dine-in,,Completed,Late delivery,2,1593,176,1478
B3388,C187,Florence,05-01-2022,11:10,Wednesday,January,Q1,Breakfast,Dine-In,,Completed,,5,1865,113,719
B3389,C13,Florence,05-03-2022,11:15,Saturday,March,Q1,Dinner,Dine-In,UPI,Completed,,1,699,82,2016
B3390,C445,Florence,19-03-2024,10:18,Tuesday,March,Q1,Breakfast,DINE IN,Cash,Completed,,4,393,66,850
B3391,C1125,ROME,08-09-2022,15:30,Thursday,September,Q3,Breakfast,Dine-In,Card,Completed,Late delivery,3,1537,24,2188
B3392,C201,Florence,17-05-2023,21:29,Wednesday,May,Q2,Lunch,Online,,Refunded,Late delivery,6,328,21,1781
B3393,C216,Florence,12-01-2022,18:40,Wednesday,January,Q1,Dinner,Dine-In,,Completed,,2,1981,64,2273
B3394,C633,ROME,26-08-2023,12:16,Saturday,August,Q3,Breakfast,DINE IN,,Completed,,1,940,92,1822
B3395,C624,Rome,06-10-2024,18:07,Sunday,October,Q4,Breakfast,online,Card,Refunded,Late delivery,5,1226,22,623
B3396,C289,ROME,15-09-2024,11:57,Sunday,September,Q3,Breakfast,Online,Card,Completed,Late delivery,2,1645,153,369
B3397,C580,Florence,18-02-2023,20:36,Saturday,February,Q1,Dinner,Dine-In,Cash,Completed,,1,1079,190,1745
B3398,C52,MILAN ,26-01-2022,22:38,Wednesday,January,Q1,Dinner,dine-in,Cash,Completed,Late delivery,1,1418,79,634
B3399,C383,Florence,19-12-2023,16:24,Tuesday,December,Q4,Breakfast,Online,Cash,Refunded,,2,480,76,578
B3400,C895,Rome,22-07-2022,18:22,Friday,July,Q3,Dinner,Online,Cash,Refunded,Late delivery,2,642,118,1361
B3401,C208,Florence,24-02-2022,21:05,Thursday,February,Q1,Lunch,online,Card,Completed,,4,1927,157,1192
B3402,C15,milan,05-10-2022,14:06,Wednesday,October,Q4,Lunch,dine-in,,Completed,,4,1206,79,1946
B3403,C350,milan,02-02-2022,09:39,Wednesday,February,Q1,Dinner,Online,Card,Completed,Late delivery,3,727,184,2105
B3404,C580,Florence,17-02-2022,09:23,Thursday,February,Q1,Breakfast,Dine-In,UPI,Completed,,6,1001,27,1266
B3405,C655,Milan,23-10-2023,17:16,Monday,October,Q4,Dinner,Online,Cash,Refunded,,4,1302,134,477
B3406,C1017,ROME,22-04-2023,13:27,Saturday,April,Q2,Lunch,DINE IN,,Completed,Late delivery,1,1445,187,1837
B3407,C49,Florence,11-04-2023,16:25,Tuesday,April,Q2,Lunch,Online,Card,Completed,Late delivery,2,959,103,1820
B3408,C173,Rome,16-01-2022,11:28,Sunday,January,Q1,Breakfast,online,,Completed,Late delivery,2,1423,67,1506
B3409,C242,Florence,22-02-2022,17:58,Tuesday,February,Q1,Breakfast,dine-in,Card,Completed,,1,1838,60,479
B3410,C524,Milan,31-01-2023,15:57,Tuesday,January,Q1,Breakfast,online,Card,Completed,Late delivery,5,380,113,410
B3411,C621,Milan,02-01-2023,15:20,Monday,January,Q1,Breakfast,Dine-In,,Refunded,Late delivery,3,1272,39,1822
B3412,C944,Milan,01-07-2022,19:25,Friday,July,Q3,Lunch,DINE IN,UPI,Completed,Late delivery,4,1344,162,1180
B3413,C184,milan,04-02-2023,21:50,Saturday,February,Q1,Lunch,Dine-In,,Refunded,Late delivery,5,351,98,1649
B3414,C1113,Florence,02-09-2023,10:15,Saturday,September,Q3,Dinner,DINE IN,Card,Refunded,,1,504,90,2031
B3415,C834,Rome,18-11-2023,21:44,Saturday,November,Q4,Lunch,online,,Completed,,5,992,53,898
B3416,C60,Milan,28-03-2024,16:02,Thursday,March,Q1,Dinner,dine-in,Card,Completed,,3,978,39,2258
B3417,C956,Milan,16-09-2024,11:56,Monday,September,Q3,Breakfast,dine-in,Card,Completed,Late delivery,3,771,98,1275
B3418,C333,Rome,30-10-2024,16:42,Wednesday,October,Q4,Breakfast,Online,Cash,Refunded,,1,1564,110,1652
B3419,C1090,MILAN ,09-01-2023,17:36,Monday,January,Q1,Dinner,online,Cash,Completed,Late delivery,5,1321,64,1289
B3420,C390,milan,18-12-2022,19:46,Sunday,December,Q4,Lunch,online,Card,Completed,Late delivery,3,361,176,847
B3421,C822,Florence,27-10-2024,15:12,Sunday,October,Q4,Dinner,DINE IN,UPI,Completed,,5,885,88,627
B3422,C509,ROME,20-07-2024,17:14,Saturday,July,Q3,Lunch,online,UPI,Completed,Late delivery,2,1534,39,1482
B3423,C930,Rome,02-05-2024,11:50,Thursday,May,Q2,Breakfast,online,Cash,Completed,,2,938,20,2273
B3424,C324,Milan,10-03-2024,22:06,Sunday,March,Q1,Lunch,online,Cash,Completed,,1,538,87,1765
B3425,C189,MILAN ,30-09-2022,15:44,Friday,September,Q3,Breakfast,Online,UPI,Completed,,2,1121,63,1987
B3426,C1140,Rome,17-12-2024,11:56,Tuesday,December,Q4,Breakfast,dine-in,UPI,Completed,,3,865,88,1095
B3427,C241,Florence,14-01-2024,19:19,Sunday,January,Q1,Breakfast,Online,UPI,Completed,,1,515,139,1045
B3428,C1180,MILAN ,28-06-2023,13:36,Wednesday,June,Q2,Lunch,online,UPI,Completed,,6,1435,156,1821
B3429,C368,Florence,05-09-2023,21:19,Tuesday,September,Q3,Lunch,dine-in,Card,Completed,,2,1578,48,601
B3430,C560,Rome,15-04-2024,19:39,Monday,April,Q2,Breakfast,Online,,Completed,,5,1521,148,1255
B3431,C519,Rome,22-12-2022,20:13,Thursday,December,Q4,Lunch,dine-in,,Completed,Late delivery,5,1962,50,1087
B3432,C5,Milan,07-05-2023,16:20,Sunday,May,Q2,Breakfast,Online,UPI,Refunded,,5,751,91,1333
B3433,C481,Milan,30-12-2022,14:29,Friday,December,Q4,Dinner,dine-in,UPI,Completed,Late delivery,2,456,26,1833
B3434,C188,milan,27-10-2024,13:25,Sunday,October,Q4,Lunch,dine-in,,Refunded,Late delivery,6,1991,118,2274
B3435,C632,milan,11-12-2022,20:03,Sunday,December,Q4,Dinner,Dine-In,UPI,Refunded,,1,1171,127,1858
B3436,C234,Florence,08-03-2024,09:24,Friday,March,Q1,Dinner,online,Cash,Refunded,,3,1543,46,2154
B3437,C131,ROME,29-10-2022,16:38,Saturday,October,Q4,Dinner,Dine-In,,Completed,,4,458,88,1246
B3438,C717,ROME,21-06-2022,09:06,Tuesday,June,Q2,Breakfast,dine-in,UPI,Completed,,6,691,40,1200
B3439,C4,MILAN ,01-04-2022,21:03,Friday,April,Q2,Breakfast,online,Cash,Refunded,Late delivery,5,1151,150,814
B3440,C232,milan,01-10-2022,09:35,Saturday,October,Q4,Lunch,Dine-In,UPI,Refunded,Late delivery,5,1422,95,638
B3441,C76,Rome,01-02-2024,18:25,Thursday,February,Q1,Lunch,DINE IN,,Refunded,,2,366,35,1675
B3442,C586,Milan,19-05-2022,13:53,Thursday,May,Q2,Lunch,dine-in,UPI,Completed,,6,1274,77,2074
B3443,C348,milan,27-09-2024,20:54,Friday,September,Q3,Dinner,online,Card,Refunded,,5,1054,63,1412
B3444,C560,Rome,22-10-2023,14:42,Sunday,October,Q4,Lunch,online,Cash,Completed,Late delivery,5,1331,63,1564
B3445,C59,MILAN ,16-04-2023,14:31,Sunday,April,Q2,Lunch,DINE IN,,Refunded,Late delivery,6,1394,73,1148
B3446,C890,Milan,27-06-2024,16:19,Thursday,June,Q2,Dinner,Dine-In,Card,Completed,Late delivery,2,1539,89,1844
B3447,C649,Milan,31-07-2022,21:17,Sunday,July,Q3,Breakfast,DINE IN,Card,Completed,,4,1819,26,2141
B3448,C1087,MILAN ,01-10-2022,21:35,Saturday,October,Q4,Dinner,online,,Completed,Late delivery,1,1564,127,783
B3449,C630,Florence,02-01-2024,16:58,Tuesday,January,Q1,Lunch,Dine-In,,Completed,,2,478,34,531
B3450,C596,milan,21-10-2024,15:10,Monday,October,Q4,Dinner,dine-in,,Completed,Late delivery,3,512,154,397
B3451,C569,MILAN ,25-09-2022,18:18,Sunday,September,Q3,Breakfast,DINE IN,UPI,Refunded,Late delivery,2,958,123,1114
B3452,C689,milan,08-05-2023,21:17,Monday,May,Q2,Dinner,dine-in,,Completed,Late delivery,5,977,29,2035
B3453,C855,Florence,04-07-2024,14:49,Thursday,July,Q3,Lunch,online,Cash,Completed,,5,1963,110,1839
B3454,C677,Milan,13-11-2022,11:10,Sunday,November,Q4,Lunch,DINE IN,UPI,Completed,,5,1611,33,518
B3455,C665,milan,04-10-2024,22:10,Friday,October,Q4,Lunch,DINE IN,Cash,Refunded,,5,1704,129,1021
B3456,C429,ROME,28-11-2022,15:31,Monday,November,Q4,Lunch,DINE IN,Card,Completed,,2,1661,152,1045
B3457,C78,Rome,06-07-2023,09:03,Thursday,July,Q3,Dinner,Online,Card,Completed,Late delivery,6,468,52,929
B3458,C850,ROME,21-10-2022,20:20,Friday,October,Q4,Lunch,Online,Cash,Refunded,Late delivery,3,441,71,1733
B3459,C769,Florence,14-09-2024,12:21,Saturday,September,Q3,Breakfast,DINE IN,UPI,Completed,,3,567,131,1881
B3460,C45,MILAN ,10-12-2022,09:32,Saturday,December,Q4,Lunch,dine-in,Card,Completed,,2,839,124,506
B3461,C1080,ROME,22-05-2022,16:33,Sunday,May,Q2,Lunch,dine-in,,Completed,Late delivery,2,1632,117,2197
B3462,C387,Florence,17-12-2023,12:44,Sunday,December,Q4,Dinner,Dine-In,UPI,Completed,Late delivery,5,435,143,524
B3463,C99,milan,27-02-2024,12:53,Tuesday,February,Q1,Dinner,dine-in,Card,Refunded,,3,876,42,1433
B3464,C512,Rome,10-09-2023,19:51,Sunday,September,Q3,Lunch,Dine-In,Cash,Refunded,,6,1538,70,528
B3465,C966,ROME,01-04-2023,17:03,Saturday,April,Q2,Dinner,dine-in,Card,Completed,Late delivery,2,1150,144,1834
B3466,C1022,Rome,26-04-2024,21:29,Friday,April,Q2,Lunch,dine-in,,Completed,,4,937,111,1063
B3467,C678,ROME,04-09-2023,09:13,Monday,September,Q3,Lunch,DINE IN,Card,Refunded,,6,812,71,1083
B3468,C221,Milan,16-08-2022,11:24,Tuesday,August,Q3,Dinner,dine-in,UPI,Completed,,2,1984,32,1450
B3469,C394,Florence,05-10-2022,12:12,Wednesday,October,Q4,Dinner,Dine-In,Cash,Completed,Late delivery,6,443,99,1691
B3470,C645,MILAN ,01-12-2024,20:50,Sunday,December,Q4,Breakfast,online,Card,Completed,,3,335,130,633
B3471,C30,Rome,15-05-2024,16:18,Wednesday,May,Q2,Dinner,Dine-In,UPI,Refunded,,6,1989,96,976
B3472,C978,Rome,04-11-2024,11:06,Monday,November,Q4,Lunch,Online,Cash,Refunded,,6,578,136,1777
B3473,C511,Milan,17-07-2024,11:37,Wednesday,July,Q3,Lunch,Dine-In,,Refunded,,4,645,108,693
B3474,C323,milan,10-03-2022,20:51,Thursday,March,Q1,Lunch,DINE IN,Cash,Completed,,1,629,115,1468
B3475,C1100,MILAN ,06-01-2023,17:49,Friday,January,Q1,Dinner,DINE IN,Card,Refunded,Late delivery,6,1507,96,2050
B3476,C170,Rome,04-01-2024,19:46,Thursday,January,Q1,Lunch,DINE IN,Card,Refunded,Late delivery,6,1495,90,992
B3477,C601,MILAN ,17-03-2024,15:16,Sunday,March,Q1,Lunch,dine-in,Cash,Refunded,,1,828,38,1108
B3478,C621,milan,14-12-2022,22:47,Wednesday,December,Q4,Dinner,online,,Refunded,,3,823,146,2173
B3479,C142,ROME,20-01-2022,18:30,Thursday,January,Q1,Lunch,DINE IN,UPI,Completed,,6,916,116,1274
B3480,C468,Rome,31-03-2022,16:09,Thursday,March,Q1,Dinner,Online,Card,Refunded,,5,1728,27,467
B3481,C158,Rome,27-09-2023,16:57,Wednesday,September,Q3,Dinner,Dine-In,,Completed,,6,1167,30,1728
B3482,C217,Rome,24-05-2023,10:14,Wednesday,May,Q2,Dinner,Online,Card,Refunded,,5,1565,52,1992
B3483,C790,MILAN ,29-06-2022,14:30,Wednesday,June,Q2,Lunch,dine-in,,Completed,,6,666,148,1807
B3484,C258,ROME,17-02-2023,21:25,Friday,February,Q1,Lunch,DINE IN,UPI,Completed,,6,406,128,2208
B3485,C1068,ROME,12-03-2024,10:22,Tuesday,March,Q1,Lunch,online,Card,Refunded,,3,1151,193,1202
B3486,C863,Rome,15-06-2022,17:37,Wednesday,June,Q2,Lunch,Dine-In,Cash,Completed,Late delivery,2,1094,84,1184
B3487,C700,ROME,29-01-2022,14:20,Saturday,January,Q1,Breakfast,online,Card,Completed,,2,1502,105,1200
B3488,C384,milan,20-01-2023,13:58,Friday,January,Q1,Lunch,Dine-In,Cash,Completed,,5,1127,37,1565
B3489,C167,milan,21-09-2022,19:45,Wednesday,September,Q3,Lunch,DINE IN,,Refunded,,5,1856,199,2146
B3490,C1188,Rome,05-03-2024,17:19,Tuesday,March,Q1,Dinner,online,,Refunded,,1,1470,128,2254
B3491,C120,MILAN ,05-04-2023,11:31,Wednesday,April,Q2,Dinner,Dine-In,UPI,Refunded,,4,1468,66,719
B3492,C1154,Florence,13-12-2023,10:27,Wednesday,December,Q4,Lunch,dine-in,Cash,Completed,,2,1288,92,1180
B3493,C227,Rome,21-01-2022,15:13,Friday,January,Q1,Breakfast,DINE IN,Card,Refunded,Late delivery,4,799,139,1747
